Station,Latitude,Longitude,geometry
85247099999,-17٫8333333,-60٫75,POINT (-60.75 -17.8333333)
85264099999,-18٫4666666,-64٫1,POINT (-64.1 -18.4666666)
85268099999,-18٫3166667,-59٫75,POINT (-59.75 -18.3166667)
85289099999,-18٫975281,-57٫820586,POINT (-57.820586 -18.975281)
85293099999,-19٫543069,-65٫723706,POINT (-65.723706 -19.543069)
85315099999,-20٫05,-63٫5666667,POINT (-63.5666667 -20.05)
8532099999,38٫831053,-9٫339553,POINT (-9.339553 38.831053)
8534099999,38٫703861,-9٫035916,POINT (-9.035916 38.703861)
85345099999,-21٫255231,-63٫405611,POINT (-63.405611 -21.255231)
8536099999,38٫781311,-9٫135919,POINT (-9.135919 38.781311)
85364099999,-21٫555736,-64٫701325,POINT (-64.701325 -21.555736)
85365099999,-21٫960925,-63٫651669,POINT (-63.651669 -21.960925)
8540099999,39٫831244,-8٫887261,POINT (-8.887261 39.831244)
85406099999,-18٫348514,-70٫33875,POINT (-70.33875 -18.348514)
8541099999,37٫95,-8٫8666666,POINT (-8.8666666 37.95)
85418099999,-20٫535222,-70٫181275,POINT (-70.181275 -20.535222)
85432099999,-22٫5,-68٫9,POINT (-68.9 -22.5)
85442099999,-23٫444478,-70٫4451,POINT (-70.4451 -23.444478)
8545099999,41٫248055,-8٫681389,POINT (-8.681389 41.248055)
85469099999,-27٫164792,-109٫421831,POINT (-109.421831 -27.164792)
8548099999,40٫15,-8٫4666666,POINT (-8.4666666 40.15)
85488099999,-29٫916233,-71٫199522,POINT (-71.199522 -29.916233)
8554099999,37٫014425,-7٫965911,POINT (-7.965911 37.014425)
85574099999,-33٫392975,-70٫785803,POINT (-70.785803 -33.392975)
8558099999,38٫5333333,-7٫9,POINT (-7.9 38.5333333)
85585099999,-33٫6333333,-78٫8333333,POINT (-78.8333333 -33.6333333)
85586099999,-33٫65,-71٫6166666,POINT (-71.6166666 -33.65)
8560099999,40٫7166666,-7٫8833333,POINT (-7.8833333 40.7166666)
8561099999,38٫0666666,-7٫9166666,POINT (-7.9166666 38.0666666)
8562099999,38٫078903,-7٫932397,POINT (-7.932397 38.078903)
85629099999,-34٫9666667,-71٫2166667,POINT (-71.2166667 -34.9666667)
8567099999,41٫274334,-7٫720472,POINT (-7.720472 41.274334)
85672099999,-36٫582497,-72٫031367,POINT (-72.031367 -36.582497)
8568099999,40٫4166666,-7٫55,POINT (-7.55 40.4166666)
85682099999,-36٫77265,-73٫063106,POINT (-73.063106 -36.77265)
8570099999,39٫8333333,-7٫4833333,POINT (-7.4833333 39.8333333)
8571099999,39٫2833333,-7٫4166666,POINT (-7.4166666 39.2833333)
85743099999,-38٫766819,-72٫637097,POINT (-72.637097 -38.766819)
8575099999,41٫859583,-6٫706072,POINT (-6.706072 41.859583)
85766099999,-39٫649956,-73٫086111,POINT (-73.086111 -39.649956)
85782099999,-40٫6,-73٫05,POINT (-73.05 -40.6)
8579099999,38٫7666666,-9٫1333333,POINT (-9.1333333 38.7666666)
85799099999,-41٫438886,-73٫093953,POINT (-73.093953 -41.438886)
85864099999,-45٫594211,-72٫106133,POINT (-72.106133 -45.594211)
85874099999,-45٫916058,-71٫689475,POINT (-71.689475 -45.916058)
8589099999,14٫9333333,-23٫4833333,POINT (-23.4833333 14.9333333)
85934099999,-53٫002642,-70٫854586,POINT (-70.854586 -53.002642)
8594099999,16٫741389,-22٫949444,POINT (-22.949444 16.741389)
86068099999,-22٫044986,-60٫621694,POINT (-60.621694 -22.044986)
86086099999,-22٫2833333,-57٫9333333,POINT (-57.9333333 -22.2833333)
86097099999,-23٫6333333,-55٫8333333,POINT (-55.8333333 -23.6333333)
86134099999,-23٫44175,-57٫427122,POINT (-57.427122 -23.44175)
86192099999,-24٫6666666,-56٫4333333,POINT (-56.4333333 -24.6666666)
86210099999,-24٫0333333,-54٫35,POINT (-54.35 -24.0333333)
86218099999,-25٫23985,-57٫519133,POINT (-57.519133 -25.23985)
86218399999,-25٫45,-54٫833,POINT (-54.833 -25.45)
86233099999,-25٫7666666,-56٫4333333,POINT (-56.4333333 -25.7666666)
86255099999,-26٫85,-58٫3166666,POINT (-58.3166666 -26.85)
86260099999,-26٫6666666,-57٫15,POINT (-57.15 -26.6666666)
86268099999,-26٫1833333,-56٫3666666,POINT (-56.3666666 -26.1833333)
86285099999,-26٫8333333,-55٫3333333,POINT (-55.3333333 -26.8333333)
86297099999,-27٫3166667,-55٫8333333,POINT (-55.8333333 -27.3166667)
86330099999,-30٫400706,-56٫507869,POINT (-56.507869 -30.400706)
86350099999,-30٫974569,-55٫476189,POINT (-55.476189 -30.974569)
86360099999,-31٫4333333,-57٫9833333,POINT (-57.9833333 -31.4333333)
86440099999,-32٫337883,-54٫216678,POINT (-54.216678 -32.337883)
86460099999,-32٫8,-56٫5166666,POINT (-56.5166666 -32.8)
86490099999,-33٫25,-58٫0666667,POINT (-58.0666667 -33.25)
86530099999,-33٫358867,-56٫499172,POINT (-56.499172 -33.358867)
86560099999,-34٫456408,-57٫770617,POINT (-57.770617 -34.456408)
86565099999,-34٫4833333,-54٫3,POINT (-54.3 -34.4833333)
86575099999,-34٫789208,-56٫264703,POINT (-56.264703 -34.789208)
86580099999,-34٫838417,-56٫030806,POINT (-56.030806 -34.838417)
86582399999,-34٫855139,-55٫094278,POINT (-55.094278 -34.855139)
86585099999,-34٫85,-56٫2,POINT (-56.2 -34.85)
87016099999,-23٫152779,-64٫32917,POINT (-64.32917 -23.152779)
87022099999,-22٫619647,-63٫793672,POINT (-63.793672 -22.619647)
87046099999,-24٫392778,-65٫097778,POINT (-65.097778 -24.392778)
87047099999,-24٫855978,-65٫486169,POINT (-65.486169 -24.855978)
87097099999,-25٫737281,-54٫473444,POINT (-54.473444 -25.737281)
87121099999,-26٫840861,-65٫104944,POINT (-65.104944 -26.840861)
87129099999,-27٫765617,-64٫310122,POINT (-64.310122 -27.765617)
87155099999,-27٫449986,-59٫056125,POINT (-59.056125 -27.449986)
87162099999,-26٫212722,-58٫228111,POINT (-58.228111 -26.212722)
87166099999,-27٫445503,-58٫761864,POINT (-58.761864 -27.445503)
87178099999,-27٫385839,-55٫970728,POINT (-55.970728 -27.385839)
87217099999,-29٫381636,-66٫795839,POINT (-66.795839 -29.381636)
87222099999,-28٫595556,-65٫751667,POINT (-65.751667 -28.595556)
87257099999,-29٫8833333,-61٫95,POINT (-61.95 -29.8833333)
87270099999,-29٫1833333,-59٫7,POINT (-59.7 -29.1833333)
87289099999,-29٫689425,-57٫152078,POINT (-57.152078 -29.689425)
87311099999,-31٫571472,-68٫418194,POINT (-68.418194 -31.571472)
87320099999,-30٫3666666,-66٫2833333,POINT (-66.2833333 -30.3666666)
87328099999,-31٫945183,-65٫146283,POINT (-65.146283 -31.945183)
87344099999,-31٫323619,-64٫207953,POINT (-64.207953 -31.323619)
87349099999,-31٫6666667,-63٫8833333,POINT (-63.8833333 -31.6666667)
87371099999,-31٫711666,-60٫811668,POINT (-60.811668 -31.711666)
87374099999,-31٫794778,-60٫480361,POINT (-60.480361 -31.794778)
87393099999,-30٫271922,-57٫640231,POINT (-57.640231 -30.271922)
87395099999,-31٫296944,-57٫996631,POINT (-57.996631 -31.296944)
87416099999,-33٫0833333,-68٫4166667,POINT (-68.4166667 -33.0833333)
87418099999,-32٫831717,-68٫792856,POINT (-68.792856 -32.831717)
87436099999,-33٫273192,-66٫356422,POINT (-66.356422 -33.273192)
87448099999,-33٫729942,-65٫387419,POINT (-65.387419 -33.729942)
87453099999,-33٫085128,-64٫261314,POINT (-64.261314 -33.085128)
87467099999,-32٫683639,-62٫157792,POINT (-62.157792 -32.683639)
87480099999,-32٫903611,-60٫785,POINT (-60.785 -32.903611)
87497099999,-33٫010278,-58٫613056,POINT (-58.613056 -33.010278)
87506099999,-35٫493597,-69٫574267,POINT (-69.574267 -35.493597)
87509099999,-34٫588089,-68٫402678,POINT (-68.402678 -34.588089)
87534099999,-34٫135444,-63٫36225,POINT (-63.36225 -34.135444)
87548099999,-34٫545889,-60٫930556,POINT (-60.930556 -34.545889)
87576099999,-34٫822222,-58٫535833,POINT (-58.535833 -34.822222)
87582099999,-34٫559175,-58٫415606,POINT (-58.415606 -34.559175)
87593099999,-34٫972222,-57٫894694,POINT (-57.894694 -34.972222)
87623099999,-36٫588322,-64٫275694,POINT (-64.275694 -36.588322)
87641099999,-36٫8333333,-59٫8833333,POINT (-59.8833333 -36.8333333)
87645099999,-37٫237392,-59٫227922,POINT (-59.227922 -37.237392)
87648099999,-36٫35,-57٫7333333,POINT (-57.7333333 -36.35)
87692099999,-37٫934167,-57٫573333,POINT (-57.573333 -37.934167)
87715099999,-38٫949,-68٫155711,POINT (-68.155711 -38.949)
87750099999,-38٫724967,-62٫169317,POINT (-62.169317 -38.724967)
87765099999,-41٫151172,-71٫157542,POINT (-71.157542 -41.151172)
87784099999,-40٫7833333,-65٫1,POINT (-65.1 -40.7833333)
87791099999,-40٫869222,-63٫000389,POINT (-63.000389 -40.869222)
87803099999,-42٫90795,-71٫139472,POINT (-71.139472 -42.90795)
87828099999,-43٫2105,-65٫270319,POINT (-65.270319 -43.2105)
87852099999,-46٫5166667,-71٫0166667,POINT (-71.0166667 -46.5166667)
87860099999,-45٫785347,-67٫465508,POINT (-67.465508 -45.785347)
87909099999,-49٫306775,-67٫802589,POINT (-67.802589 -49.306775)
87925099999,-51٫608875,-69٫312636,POINT (-69.312636 -51.608875)
87934099999,-53٫777667,-67٫749389,POINT (-67.749389 -53.777667)
87938099999,-54٫843278,-68٫29575,POINT (-68.29575 -54.843278)
88878099999,-51٫3166666,-59٫6,POINT (-59.6 -51.3166666)
88883099999,-51٫9,-60٫9166666,POINT (-60.9166666 -51.9)
88889099999,-51٫822777,-58٫447222,POINT (-58.447222 -51.822777)
88897099999,-52٫4333333,-59٫0833333,POINT (-59.0833333 -52.4333333)
88963099999,-63٫4,-56٫9833333,POINT (-56.9833333 -63.4)
88968099999,-60٫7333333,-44٫7333333,POINT (-44.7333333 -60.7333333)
89002099999,-70٫6666666,-8٫25,POINT (-8.25 -70.6666666)
89004099999,-71٫7,-2٫8,POINT (-2.8 -71.7)
89014099999,-73٫05,-13٫3833333,POINT (-13.3833333 -73.05)
89022099999,-75٫61,-26٫2722222,POINT (-26.2722222 -75.61)
89034099999,-77٫8666666,-34٫6166666,POINT (-34.6166666 -77.8666666)
89050099999,-62٫1833333,-58٫8833333,POINT (-58.8833333 -62.1833333)
89053099999,-62٫2333333,-58٫6333333,POINT (-58.6333333 -62.2333333)
89055099999,-64٫2333333,-56٫7166666,POINT (-56.7166666 -64.2333333)
89056099999,-62٫1833333,-58٫9833333,POINT (-58.9833333 -62.1833333)
89058099999,-62٫2166666,-58٫9666666,POINT (-58.9666666 -62.2166666)
89059099999,-63٫3166666,-56٫6833333,POINT (-56.6833333 -63.3166666)
89062099999,-67٫5666666,-68٫1166666,POINT (-68.1166666 -67.5666666)
89066099999,-68٫1166666,-67٫1333333,POINT (-67.1333333 -68.1166666)
89108099999,-89,-1٫0166666,POINT (-1.0166666 -89)
89262099999,-67٫0166666,-61٫4666666,POINT (-61.4666666 -67.0166666)
89266099999,-72٫2,-60٫1666666,POINT (-60.1666666 -72.2)
89272099999,-74٫8,-71٫4833333,POINT (-71.4833333 -74.8)
89314099999,-84٫6,-115٫8166666,POINT (-115.8166666 -84.6)
89327099999,-73٫2,-127٫05,POINT (-127.05 -73.2)
89512099999,-70٫7666666,11٫8333333,POINT (11.8333333 -70.7666666)
89532099999,-69,39٫5833333,POINT (39.5833333 -69)
89564099999,-67٫6,62٫8666666,POINT (62.8666666 -67.6)
89571099999,-68٫5833333,77٫9666666,POINT (77.9666666 -68.5833333)
89592099999,-66٫55,93٫0166666,POINT (93.0166666 -66.55)
89606099999,-78٫45,106٫8666666,POINT (106.8666666 -78.45)
89611099999,-66٫2833333,110٫5333333,POINT (110.5333333 -66.2833333)
89642099999,-66٫6666666,140٫0166666,POINT (140.0166666 -66.6666666)
89666099999,-76٫7166666,162٫9666666,POINT (162.9666666 -76.7166666)
89828099999,-75٫1166666,123٫3666666,POINT (123.3666666 -75.1166666)
89866099999,-77٫4333333,163٫75,POINT (163.75 -77.4333333)
89879099999,-71٫8833333,171٫2,POINT (171.2 -71.8833333)
91162022501,22٫03333,-159٫78333,POINT (-159.78333 22.03333)
91165022536,21٫98389,-159٫34056,POINT (-159.34056 21.98389)
91176022519,21٫45045,-157٫76794,POINT (-157.76794 21.45045)
91182022521,21٫324,-157٫9294,POINT (-157.9294 21.324)
91190022516,20٫89972,-156٫42861,POINT (-156.42861 20.89972)
91212041415,13٫48333,144٫8,POINT (144.8 13.48333)
91285021504,19٫7191,-155٫053,POINT (-155.053 19.7191)
91366040604,8٫73333,167٫73333,POINT (167.73333 8.73333)
91367099999,7٫2666666,168٫8333333,POINT (168.8333333 7.2666666)
91413040308,9٫48333,138٫08333,POINT (138.08333 9.48333)
91490099999,1٫986161,-157٫349778,POINT (-157.349778 1.986161)
91502099999,-6٫7,156٫3833333,POINT (156.3833333 -6.7)
91503099999,-8٫327969,157٫263092,POINT (157.263092 -8.327969)
91507099999,-8٫7833333,160٫7333333,POINT (160.7333333 -8.7833333)
91520099999,-9٫428,160٫054789,POINT (160.054789 -9.428)
91541099999,-10٫7,165٫8,POINT (165.8 -10.7)
91551099999,-13٫85,167٫55,POINT (167.55 -13.85)
91554099999,-15٫501253,167٫222603,POINT (167.222603 -15.501253)
91555099999,-16٫4166667,167٫8,POINT (167.8 -16.4166667)
91557099999,-17٫699325,168٫319794,POINT (168.319794 -17.699325)
91565099999,-19٫455103,169٫223928,POINT (169.223928 -19.455103)
91568099999,-20٫2333333,169٫7666666,POINT (169.7666666 -20.2333333)
91577099999,-20٫546314,164٫255625,POINT (164.255625 -20.546314)
91579099999,-20٫640556,166٫572778,POINT (166.572778 -20.640556)
91582099999,-20٫7748,167٫239864,POINT (167.239864 -20.7748)
91583099999,-20٫9333333,165٫3166666,POINT (165.3166666 -20.9333333)
91587099999,-21٫481678,168٫037508,POINT (168.037508 -21.481678)
91590099999,-22٫014553,166٫212972,POINT (166.212972 -22.014553)
91596099999,-22٫588856,167٫455969,POINT (167.455969 -22.588856)
91610099999,1٫381636,173٫147036,POINT (173.147036 1.381636)
91631099999,-5٫6666667,176٫1333333,POINT (176.1333333 -5.6666667)
91636099999,-7٫2333333,177٫15,POINT (177.15 -7.2333333)
91648099999,-10٫75,179٫5,POINT (179.5 -10.75)
91650099999,-12٫5,177٫05,POINT (177.05 -12.5)
91652099999,-16٫1333333,-179٫9833333,POINT (-179.9833333 -16.1333333)
91659099999,-17,178٫7,POINT (178.7 -17)
91660099999,-16٫7,177٫5833333,POINT (177.5833333 -16.7)
91670099999,-17٫15,176٫9,POINT (176.9 -17.15)
91680099999,-17٫755392,177٫443378,POINT (177.443378 -17.755392)
91683099999,-18٫043267,178٫559228,POINT (178.559228 -18.043267)
91691099999,-18٫2333333,-178٫8,POINT (-178.8 -18.2333333)
91693099999,-19٫05,178٫1666666,POINT (178.1666666 -19.05)
91697099999,-19٫1333333,179٫75,POINT (179.75 -19.1333333)
91699099999,-20٫6666666,-178٫7166666,POINT (-178.7166666 -20.6666666)
91753099999,-13٫238281,-176٫199228,POINT (-176.199228 -13.238281)
91754099999,-14٫3166667,-178٫1166667,POINT (-178.1166667 -14.3166667)
91759099999,-13٫829969,-172٫008336,POINT (-172.008336 -13.829969)
91765061705,-14٫33056,-170٫71361,POINT (-170.71361 -14.33056)
91772099999,-15٫5666666,-175٫6166666,POINT (-175.6166666 -15.5666666)
91776099999,-15٫95,-173٫7666666,POINT (-173.7666666 -15.95)
91779099999,-18٫5833333,-173٫9666666,POINT (-173.9666666 -18.5833333)
91784099999,-19٫777006,-174٫341319,POINT (-174.341319 -19.777006)
91802099999,-9٫0333333,-158٫05,POINT (-158.05 -9.0333333)
91822099999,-19٫0666666,-169٫9166666,POINT (-169.9166666 -19.0666666)
91831099999,-18٫8333333,-159٫7666666,POINT (-159.7666666 -18.8333333)
91843099999,-21٫202739,-159٫805556,POINT (-159.805556 -21.202739)
91925099999,-9٫8,-139٫0333333,POINT (-139.0333333 -9.8)
91929099999,-16٫4333333,-151٫75,POINT (-151.75 -16.4333333)
91938099999,-17٫55375,-149٫607236,POINT (-149.607236 -17.55375)
91943099999,-14٫4833333,-145٫0333333,POINT (-145.0333333 -14.4833333)
91944099999,-18٫074814,-140٫945886,POINT (-140.945886 -18.074814)
91948099999,-23٫1333333,-134٫9666666,POINT (-134.9666666 -23.1333333)
91954099999,-23٫365353,-149٫524072,POINT (-149.524072 -23.365353)
91958099999,-27٫6166666,-144٫3333333,POINT (-144.3333333 -27.6166666)
92004099999,-3٫583828,143٫669186,POINT (143.669186 -3.583828)
92035099999,-9٫443383,147٫22005,POINT (147.22005 -9.443383)
92047099999,-6٫569828,146٫726242,POINT (146.726242 -6.569828)
92076099999,-2٫5666666,150٫8166666,POINT (150.8166666 -2.5666666)
93004099999,-34٫4333333,172٫6833333,POINT (172.6833333 -34.4333333)
93023099999,-35٫1166666,174٫0166666,POINT (174.0166666 -35.1166666)
93069099999,-35٫9,175٫1,POINT (175.1 -35.9)
93110099999,-37,174٫8,POINT (174.8 -37)
93119099999,-37٫008056,174٫791667,POINT (174.791667 -37.008056)
93186099999,-37٫671944,176٫19611,POINT (176.19611 -37.671944)
93196099999,-37٫55,178٫3,POINT (178.3 -37.55)
93245099999,-38٫7333333,176٫0666666,POINT (176.0666666 -38.7333333)
93292099999,-38٫663333,177٫978333,POINT (177.978333 -38.663333)
93309099999,-39٫0166666,174٫1833333,POINT (174.1833333 -39.0166666)
93373099999,-39٫4666666,176٫8666666,POINT (176.8666666 -39.4666666)
93404099999,-40٫3166666,175٫6,POINT (175.6 -40.3166666)
93420099999,-40٫9,174٫9833333,POINT (174.9833333 -40.9)
93439099999,-41٫3333333,174٫8,POINT (174.8 -41.3333333)
93498099999,-40٫9,176٫2,POINT (176.2 -40.9)
93515099999,-41٫7333333,171٫5666666,POINT (171.5666666 -41.7333333)
93527099999,-40٫55,173,POINT (173 -40.55)
93546099999,-41٫3,173٫2,POINT (173.2 -41.3)
93597099999,-41٫7166666,174٫2666666,POINT (174.2666666 -41.7166666)
93678099999,-42٫4166666,173٫7,POINT (173.7 -42.4166666)
93709099999,-43٫8666666,169,POINT (169 -43.8666666)
93773099999,-44٫3,171٫2333333,POINT (171.2333333 -44.3)
93780099999,-43٫489358,172٫532225,POINT (172.532225 -43.489358)
93781099999,-43٫4833333,172٫5166666,POINT (172.5166666 -43.4833333)
93800099999,-45٫2166666,166٫8833333,POINT (166.8833333 -45.2166666)
93805099999,-46٫15,166٫6,POINT (166.6 -46.15)
93831099999,-45٫0166666,168٫7333333,POINT (168.7333333 -45.0166666)
93845099999,-46٫4166666,168٫3333333,POINT (168.3333333 -46.4166666)
93909099999,-47٫2666666,167٫45,POINT (167.45 -47.2666666)
93929099999,-50٫4833333,166٫3,POINT (166.3 -50.4833333)
93947099999,-52٫55,169٫15,POINT (169.15 -52.55)
93994099999,-29٫25,-177٫9333333,POINT (-177.9333333 -29.25)
94102099999,-13٫75,126٫15,POINT (126.15 -13.75)
94103099999,-14٫1166666,123٫5333333,POINT (123.5333333 -14.1166666)
94116099999,-12٫6333333,130٫3666666,POINT (130.3666666 -12.6333333)
94119099999,-11٫4,130٫4166666,POINT (130.4166666 -11.4)
94120099999,-12٫414722,130٫876667,POINT (130.876667 -12.414722)
94122099999,-11٫7833333,130٫0166666,POINT (130.0166666 -11.7833333)
94125099999,-13٫05,131٫0166666,POINT (131.0166666 -13.05)
94128099999,-13٫8333333,131٫1833333,POINT (131.1833333 -13.8333333)
94131099999,-14٫521111,132٫377778,POINT (132.377778 -14.521111)
94135099999,-11٫05,132٫9833333,POINT (132.9833333 -11.05)
94137099999,-12٫6666666,132٫9,POINT (132.9 -12.6666666)
94139099999,-11٫65,133٫3833333,POINT (133.3833333 -11.65)
94140099999,-12٫1166666,134٫9,POINT (134.9 -12.1166666)
94147099999,-11٫0166666,136٫75,POINT (136.75 -11.0166666)
94150099999,-12٫2833333,136٫8166666,POINT (136.8166666 -12.2833333)
94152099999,-16٫0833333,136٫3,POINT (136.3 -16.0833333)
94170099999,-12٫6833333,141٫9166666,POINT (141.9166666 -12.6833333)
94174099999,-10٫5833333,142٫2833333,POINT (142.2833333 -10.5833333)
94182099999,-10٫05,143٫0666666,POINT (143.0666666 -10.05)
94186099999,-12٫7833333,143٫3,POINT (143.3 -12.7833333)
94203099999,-17٫944722,122٫231667,POINT (122.231667 -17.944722)
94204099999,-17٫5833333,123٫8166666,POINT (123.8166666 -17.5833333)
94206099999,-18٫1833333,125٫5666666,POINT (125.5666666 -18.1833333)
94207099999,-17٫5333333,118٫95,POINT (118.95 -17.5333333)
94210099999,-15٫5166666,123٫15,POINT (123.15 -15.5166666)
94212099999,-18٫2333333,127٫6666666,POINT (127.6666666 -18.2333333)
94216099999,-15٫778056,128٫7075,POINT (128.7075 -15.778056)
94217099999,-16٫6333333,128٫45,POINT (128.45 -16.6333333)
94232099999,-16٫4,131٫0166666,POINT (131.0166666 -16.4)
94238099999,-19٫6333333,134٫1833333,POINT (134.1833333 -19.6333333)
94242099999,-18٫65,135٫95,POINT (135.95 -18.65)
94248099999,-15٫75,136٫8,POINT (136.8 -15.75)
94255099999,-19٫9166666,138٫1166666,POINT (138.1166666 -19.9166666)
94268099999,-15٫4833333,141٫75,POINT (141.75 -15.4833333)
94285099999,-16٫3833333,145٫5666666,POINT (145.5666666 -16.3833333)
94287099999,-16٫885833,145٫755278,POINT (145.755278 -16.885833)
94289099999,-16٫4666666,147٫8666666,POINT (147.8666666 -16.4666666)
94290099999,-17٫7166666,148٫45,POINT (148.45 -17.7166666)
94294099999,-19٫2525,146٫765278,POINT (146.765278 -19.2525)
94295099999,-18٫5166666,146٫3833333,POINT (146.3833333 -18.5166666)
94298099999,-19٫0833333,152٫3833333,POINT (152.3833333 -19.0833333)
94299099999,-16٫2878,149٫9653,POINT (149.9653 -16.2878)
94300099999,-24٫8833333,113٫6666666,POINT (113.6666666 -24.8833333)
94302099999,-22٫235556,114٫088611,POINT (114.088611 -22.235556)
94303099999,-21٫45,115٫0166666,POINT (115.0166666 -21.45)
94306099999,-21٫1833333,115٫9666666,POINT (115.9666666 -21.1833333)
94307099999,-20٫3666666,116٫85,POINT (116.85 -20.3666666)
94312099999,-20٫377778,118٫626389,POINT (118.626389 -20.377778)
94316099999,-23٫1666666,117٫75,POINT (117.75 -23.1666666)
94317099999,-23٫4166666,119٫8,POINT (119.8 -23.4166666)
94326099999,-23٫806667,133٫902222,POINT (133.902222 -23.806667)
94327099999,-22٫95,136٫15,POINT (136.15 -22.95)
94328099999,-22٫45,133٫6333333,POINT (133.6333333 -22.45)
94332099999,-20٫663889,139٫488611,POINT (139.488611 -20.663889)
94335099999,-20٫6666666,140٫5,POINT (140.5 -20.6666666)
94337099999,-20٫6666666,141٫7333333,POINT (141.7333333 -20.6666666)
94346099999,-23٫4333333,144٫2833333,POINT (144.2833333 -23.4333333)
94363099999,-23٫5666666,148٫1833333,POINT (148.1833333 -23.5666666)
94365099999,-20٫495,148٫552222,POINT (148.552222 -20.495)
94367099999,-21٫1166666,149٫2166666,POINT (149.2166666 -21.1166666)
94368099999,-20٫35,148٫95,POINT (148.95 -20.35)
94371099999,-20٫5333333,150٫3833333,POINT (150.3833333 -20.5333333)
94373099999,-23٫1333333,150٫75,POINT (150.75 -23.1333333)
94374099999,-23٫381944,150٫475278,POINT (150.475278 -23.381944)
94376099999,-24٫4833333,150٫5666666,POINT (150.5666666 -24.4833333)
94378099999,-23٫5333333,151٫2833333,POINT (151.2833333 -23.5333333)
94379099999,-21٫9666666,152٫4666666,POINT (152.4666666 -21.9666666)
94380099999,-23٫85,151٫2666666,POINT (151.2666666 -23.85)
94381099999,-23٫8666666,151٫2166666,POINT (151.2166666 -23.8666666)
94387099999,-24٫9,152٫3166666,POINT (152.3166666 -24.9)
94388099999,-24٫1166666,152٫7166666,POINT (152.7166666 -24.1166666)
94393099999,-20٫9333333,154٫4,POINT (154.4 -20.9333333)
94394099999,-23٫25,155٫5333333,POINT (155.5333333 -23.25)
94403099999,-28٫796111,114٫7075,POINT (114.7075 -28.796111)
94417099999,-29٫2,116٫0166666,POINT (116.0166666 -29.2)
94429099999,-28٫1166666,117٫8333333,POINT (117.8333333 -28.1166666)
94449099999,-28٫6166666,122٫4166666,POINT (122.4166666 -28.6166666)
94461099999,-25٫0333333,128٫3,POINT (128.3 -25.0333333)
94476099999,-27٫55,135٫45,POINT (135.45 -27.55)
94510099999,-26٫413334,146٫2625,POINT (146.2625 -26.413334)
94515099999,-26٫55,148٫7833333,POINT (148.7833333 -26.55)
94542099999,-27٫15,151٫2666666,POINT (151.2666666 -27.15)
94549099999,-26٫5666666,151٫8333333,POINT (151.8333333 -26.5666666)
94552099999,-27٫411389,151٫735278,POINT (151.735278 -27.411389)
94553099999,-28٫6166666,151٫95,POINT (151.95 -28.6166666)
94555099999,-28٫2,152٫1,POINT (152.1 -28.2)
94566099999,-26٫1833333,152٫6333333,POINT (152.6333333 -26.1833333)
94567099999,-25٫5166666,152٫7166666,POINT (152.7166666 -25.5166666)
94568099999,-10٫950833,142٫459444,POINT (142.459444 -10.950833)
94569099999,-26٫6,153٫1,POINT (153.1 -26.6)
94570099999,-26٫3833333,153٫0333333,POINT (153.0333333 -26.3833333)
94573099999,-28٫8833333,153٫05,POINT (153.05 -28.8833333)
94575099999,-27٫570278,153٫008056,POINT (153.008056 -27.570278)
94578099999,-27٫4166666,153٫0666666,POINT (153.0666666 -27.4166666)
94580099999,-27٫9333333,153٫4333333,POINT (153.4333333 -27.9333333)
94584099999,-25٫9333333,153٫1833333,POINT (153.1833333 -25.9333333)
94588099999,-29٫6833333,151٫7,POINT (151.7 -29.6833333)
94589099999,-29٫4333333,153٫3666666,POINT (153.3666666 -29.4333333)
94592099999,-28٫164444,153٫504722,POINT (153.504722 -28.164444)
94594099999,-27٫0333333,153٫4666666,POINT (153.4666666 -27.0333333)
94596099999,-28٫8333333,153٫55,POINT (153.55 -28.8333333)
94600099999,-33٫5333333,115٫0166666,POINT (115.0166666 -33.5333333)
94601099999,-34٫3666666,115٫1333333,POINT (115.1333333 -34.3666666)
94602099999,-32٫0166666,115٫5,POINT (115.5 -32.0166666)
94603099999,-30٫3333333,115٫5333333,POINT (115.5333333 -30.3333333)
94604099999,-33٫35,115٫65,POINT (115.65 -33.35)
94605099999,-32٫5166666,115٫7166666,POINT (115.7166666 -32.5166666)
94608099999,-31٫9166666,115٫8666666,POINT (115.8666666 -31.9166666)
94609099999,-32٫1,115٫8833333,POINT (115.8833333 -32.1)
94610099999,-31٫940278,115٫966944,POINT (115.966944 -31.940278)
94612099999,-31٫667778,116٫015,POINT (116.015 -31.667778)
94614099999,-31٫95,115٫7666666,POINT (115.7666666 -31.95)
94617099999,-34٫25,116٫15,POINT (116.15 -34.25)
94620099999,-32٫7166666,116٫05,POINT (116.05 -32.7166666)
94628099999,-33٫1166666,118٫8333333,POINT (118.8333333 -33.1166666)
94631099999,-34٫5666666,117٫0166666,POINT (117.0166666 -34.5666666)
94637099999,-30٫789444,121٫461667,POINT (121.461667 -30.789444)
94638099999,-33٫8333333,121٫8925,POINT (121.8925 -33.8333333)
94647099999,-31٫6797,128٫8792,POINT (128.8792 -31.6797)
94651099999,-31٫45,130٫9,POINT (130.9 -31.45)
94653099999,-32٫1333333,133٫7,POINT (133.7 -32.1333333)
94655099999,-30٫7166666,134٫5833333,POINT (134.5833333 -30.7166666)
94657099999,-33٫1333333,135٫55,POINT (135.55 -33.1333333)
